Município-São Paulo,Codigo Municipio,Ano,Gini,Densidade,% Trab,PIB per capita,Anos Medios de Educação,Investimento em Segurança,Urbanização,População,Homicídio Doloso,Furto,Roubo,Furto e Roubo de Veículo,Crime,Tx.Crime,Tx.Seg
SAO JOSE DO RIO PRETO,3549805,2015,0.346281229926859,1026.079295154185,0.3136134385422598,24605.662441656987,14.024512029051294,559536.1203461406,0.9960735679488891,442548.0,24,6066,1278,1691,9035,20.415864493795024,1264.3512575949742
SAO JOSE DO RIO PRETO,3549805,2014,0.34763993851514036,1016.3552051936007,0.328430902877583,26935.532262671913,13.830012016475768,726286.366131725,0.9959600455873989,438354.0,36,6857,1265,1477,9599,21.897826870520174,1656.8489534297055
SAO JOSE DO RIO PRETO,3549805,2013,0.35249590260849417,1006.3505680500812,0.3242058893325254,27746.24278502739,13.746279793629812,615874.8701327089,0.9960440950697306,434039.0,39,7066,1170,1564,9800,22.578616207299344,1418.939012698649
SAO JOSE DO RIO PRETO,3549805,2012,0.3537216089007765,963.9902619986088,0.3303829770858337,26690.696041755305,13.67730029192723,890757.0780521467,0.9958979072068567,415769.0,22,7372,1435,1616,10423,25.06920910409386,2142.4326442138463
SAO JOSE DO RIO PRETO,3549805,2011,0.36377695613677413,955.4277764896823,0.31478173929081044,25298.69019317622,13.607297593166505,1317046.427595594,0.9951028348092772,412076.0,30,9226,1561,1472,12259,29.749366621691145,3196.1250536201915
SAO JOSE DO RIO PRETO,3549805,2010,0.3662281346570238,946.9858567122652,0.3017322217733544,23922.68,13.561020139891916,1234263.13,0.9951570780587649,408435.0,28,7851,1534,1543,10928,26.755787334582003,3021.932816727264
SAO JOSE DOS CAMPOS,3549904,2017,0.4559762351930701,639.4062556828515,0.2665471211670902,36612.111013290014,14.444555886919083,19572345.021340482,0.9990072010286315,703219.0,46,6213,3138,3258,12609,17.930402904358385,27832.503133931936
SAO JOSE DOS CAMPOS,3549904,2016,0.4578513628348677,632.8350609201673,0.27612530029080795,39465.40086022768,14.333701042246632,23915056.312751733,0.9989755872087793,695992.0,74,6376,4254,3219,13849,19.898217220887595,34361.10804829902
SAO JOSE DOS CAMPOS,3549904,2015,0.4691942893946064,626.1111111111111,0.29210408991035397,35616.19849319711,14.282765409511688,26335046.185895253,0.9990931941281973,688597.0,64,5399,3461,2839,11699,16.989618020409615,38244.49741415553
SAO JOSE DOS CAMPOS,3549904,2014,0.4716892662156244,619.2362247681397,0.3080263011059621,35488.49588827504,14.17894716770666,27753966.130910054,0.9991459892741397,681036.0,55,5293,3196,2976,11465,16.834646039269582,40752.56833839922
SAO JOSE DOS CAMPOS,3549904,2013,0.47443895553766663,612.1613020549191,0.3140890153062361,35360.86584791883,14.018055253426148,28381831.05286621,0.9983356759925042,673255.0,65,5847,2872,2907,11626,17.268345574856482,42156.13854017603
SAO JOSE DOS CAMPOS,3549904,2012,0.4808646980676143,585.2000363702491,0.3247452233752795,36774.89744595389,13.91049582071414,31287135.338328645,0.9986903667784135,643603.0,66,6007,3012,2855,11874,18.449261423579443,48612.47591811822
SAO JOSE DOS CAMPOS,3549904,2011,0.48766520892029663,579.0834697217676,0.3262738743491669,37294.159686782295,13.81952010625806,37262593.81691789,0.9985855529601111,636876.0,62,6024,3487,2859,12370,19.422933192646607,58508.39695155398
SAO JOSE DOS CAMPOS,3549904,2010,0.49249447253856793,570.5982905982906,0.32909883609754853,41189.35,13.719596753888167,30737240.69,0.9980558470162793,627544.0,55,6126,3539,2523,12188,19.421745726196093,48980.21603266066
SAO LUIS DO PARAITINGA,3550001,2017,0.29953916458437524,17.398347642961284,0.1781191806331471,10404.544172248208,12.969158389963408,111491.98986768913,0.8517934317024924,10740.0,0,143,14,1,158,14.711359404096834,10381.004643174034
SAO LUIS DO PARAITINGA,3550001,2016,0.2466065520143885,17.39024785355581,0.16087564042850488,9644.08857009308,12.669368847712796,160592.5787636903,0.8271247568629085,10735.0,0,135,13,1,149,13.879832324173265,14959.718562057786
SAO LUIS DO PARAITINGA,3550001,2015,0.32787001889344236,17.38376802203143,0.1622402385611779,9588.637223317946,12.631820792647904,198271.36675209427,0.7623321726494726,10731.0,1,145,13,0,158,14.723697698257386,18476.504216950358
SAO LUIS DO PARAITINGA,3550001,2014,0.26696505908942353,17.37566823262595,0.15812045496923363,11028.45156069407,12.584905660377359,224517.30037840153,0.7646482974364287,10726.0,0,94,14,5,113,10.535148237926533,20932.062313854327
SAO LUIS DO PARAITINGA,3550001,2013,0.27573671798267213,17.367568443220478,0.14979945900568978,9856.097161352898,12.577833125778332,126543.09437580456,0.8012321328343154,10721.0,1,130,10,2,142,13.245033112582782,11803.29207870577
SAO LUIS DO PARAITINGA,3550001,2012,0.2610512303810847,16.836222258221287,0.14028673145386317,9023.692410989312,12.198216735253773,32096.827553378243,0.8315965327086824,10393.0,0,102,9,0,111,10.680265563359955,3088.3120901932302
SAO LUIS DO PARAITINGA,3550001,2011,0.29363043298704655,16.839462173983478,0.15209235209235208,8624.173556748396,12.094876660341557,24652.930793658852,0.7137297515037242,10395.0,0,125,15,8,148,14.237614237614238,2371.6143139642954
SAO LUIS DO PARAITINGA,3550001,2010,0.3044910969490701,16.854041794913332,0.14167627835447905,8309.12,11.506784260515603,29750.2,0.6972481390410994,10404.0,1,183,14,8,205,19.7039600153787,2859.4963475586314
SAO MANUEL,3550100,2017,0.2959227291325556,62.5261216963737,0.20952521380123856,17549.009558854556,12.871217452498241,1177168.643220261,0.8218505424069529,40692.0,1,333,50,14,397,9.756217438317114,28928.74872752042
SAO MANUEL,3550100,2016,0.31141929938399376,62.28027043638599,0.20968617388729893,17728.009094476267,12.807036121896694,1293563.5720467214,0.8463983174689003,40532.0,1,367,37,15,419,10.337511102338892,31914.62479144186
SAO MANUEL,3550100,2015,0.316768207502218,62.02673632452367,0.21183144647855923,17977.95754581485,12.671851245468366,1306802.7100689295,0.8642588116547643,40367.0,0,317,24,25,366,9.06681199990091,32373.045063267753
SAO MANUEL,3550100,2014,0.31607794088349495,61.7701290719115,0.21828358208955223,19202.389375293606,12.481595441595442,1316387.9841650778,0.8115691745923277,40200.0,4,268,22,27,317,7.885572139303482,32745.96975535019
SAO MANUEL,3550100,2013,0.3143957824410264,61.50430239704979,0.23081919704199666,19678.928766157023,12.342028358047408,1167367.0536420576,0.8136235841602095,40027.0,3,225,19,32,276,6.895345641691858,29164.49031009213
SAO MANUEL,3550100,2012,0.31132628132011403,59.33312845728335,0.24185528564769254,19810.49281968005,12.12228289966806,1442407.2576807137,0.7687838953789643,38614.0,1,201,21,16,238,6.163567617962397,37354.51540065038
SAO MANUEL,3550100,2011,0.3145815071673481,59.12722802704364,0.25213097713097715,18365.507151632723,12.008658008658008,999564.4778271312,0.817158004164639,38480.0,1,258,22,27,307,7.978170478170478,25976.207843740416
SAO MANUEL,3550100,2010,0.31715839642070026,58.98893669330056,0.24863245636884607,18881.98,11.973808276584599,887112.9,0.7558446090494636,38390.0,3,410,40,13,463,12.060432404271946,23107.916123990624
